Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,score
Slc20a2,8.721512687743076,3.0909082196203315e-06,0.00134822172705568,1.6279587813580105,0.10353362603809493,0.28112198982158104,1.7034155364232286e-06
Btf3l4,7.384455458726054,3.4691981470561573e-06,0.0012863738035603658,1.5197022341947581,0.1285858298386719,0.3239260925457979,1.6983600647545318e-06
Ppp1r12a,7.941852612255318,3.900538298482682e-06,0.0012500023706278698,1.413367137612496,0.1575478028827697,0.3671517507606837,1.6973363893828034e-06
Hmgb1,11.22016964247989,4.059215649966111e-06,0.001260059971268909,1.376199039044899,0.16876001953876985,0.38250604946921474,1.6941611115962734e-06
Xrcc5,23.916111372176303,4.748055430980741e-06,0.0012532555732470976,1.235482427745331,0.2166510123649611,0.441230039154455,1.687149935880183e-06
Plce1,1.353303096215534,2.2222994998030278e-06,0.0013987613508792747,1.9594472171010364,0.05006043561621002,0.1745273273590192,1.6848065022343037e-06
Chd7,2.0375067309364416,2.7152991462905977e-06,0.0012585406017690136,1.7466031891085911,0.08070619364250368,0.2399660684081627,1.6830786208446138e-06
Nit2,4.114144449483501,2.9338250856304877e-06,0.0012656315639764325,1.6591470776548896,0.09708615876166672,0.269063587115855,1.6727059151318492e-06
Rbm34,6.642871406543976,3.501216314757432e-06,0.001279150711609465,1.494941544700846,0.13492969858959633,0.33348389776564746,1.669818049938505e-06
Cpvl,2.0644397135685577,1.9368564758526744e-06,0.0017178203520013839,2.0961361928541793,0.036070111202621054,0.13858039968689986,1.6624004083462433e-06
Psmd5,3.302730933411902,3.17673730635271e-06,0.0012417678393162853,1.5822876053213681,0.11358392897747173,0.29981839411008493,1.6618838385723136e-06
Ppp1r2,2.601982815371529,2.821376520567686e-06,0.0012537904084263098,1.6864293756362474,0.09171312737193606,0.26017968756765175,1.6497339345047655e-06
Fbxo11,5.559002603321318,3.6130954394149846e-06,0.001238332768435504,1.4560526609594218,0.14537806254152205,0.3499821073060157,1.6474058896191163e-06
Tmem63b,3.9641121789651286,2.632090636351816e-06,0.0013290440635912238,1.7514348106123065,0.07987104115778182,0.23828972415591632,1.639515269058275e-06
Bcl6,16.975074648600426,4.152634446466774e-06,0.0012604775763646798,1.326968255038766,0.184519183967091,0.4032939822372478,1.6377087402778795e-06
Sephs2,8.323189186430428,3.914357824256944e-06,0.0012493500579930665,1.3778261349212337,0.16825697488168834,0.3819314795052636,1.6362585040511777e-06
Ergic3,22.64493360484908,3.7160652524454847e-06,0.0012975237422728732,1.422400046620877,0.1549101496182863,0.36282151346533903,1.6362094293991322e-06
Prepl,12.924279840068222,4.1657520396730144e-06,0.0012379450655591766,1.3208095111599552,0.18656488757012557,0.4057372084207136,1.6319548700840024e-06
Dcp1a,2.8630512042392797,2.994160714755828e-06,0.0012605901517517921,1.6168610054760102,0.10590828732058269,0.2851233663045766,1.6317193514939356e-06
Ccnd1,2.133283709700293,2.2390276223606617e-06,0.0014559696035774216,1.9097559710002359,0.05616464067680449,0.18676802293503372,1.6315737826825308e-06
Rsl24d1,5.640419978864438,3.5536319913019324e-06,0.0012466890681607401,1.4603480101336919,0.14419445353147467,0.34787816121088155,1.6295990937900183e-06
Pipox,7.5520252668315635,3.6348272309678243e-06,0.001254294556495787,1.4395227217483388,0.15000247700620326,0.3563504711804332,1.6288484569253979e-06
Csnk2a2,11.868341499697054,3.934324332895126e-06,0.0012684478841031874,1.367126638109091,0.17158561504152936,0.38605186890269855,1.62627004094438e-06
Rlf,3.2798468309353788,3.1043163606008192e-06,0.0012567078681551638,1.5813190295719357,0.1138051106765424,0.29981839411008493,1.6239974199885333e-06
Tcp1,18.877005308918203,4.0642293887841775e-06,0.001278291593934145,1.3357855555717615,0.1816193755285922,0.39895005991605365,1.6219586200622335e-06
Setd6,1.4304467511647008,1.6837043852674267e-06,0.0019116507409565203,2.230856307763022,0.025690648703675222,0.11044814000273856,1.6110383868962528e-06
Gemin6,3.345769532982063,2.701490176829244e-06,0.001280567320255262,1.703782936194249,0.08842164702032405,0.25402032991948564,1.6077419666881716e-06
Ints12,5.204311046041122,3.514677695994758e-06,0.0012471621138809,1.4507946769490108,0.14683704235469178,0.3521677468256439,1.5930291463502177e-06
Shc1,3.4132238457609363,2.849093074142727e-06,0.001321800123039699,1.6406610772973627,0.1008677888022214,0.27604497230540875,1.5927004615890452e-06
Lsm10,1.5019606487227082,2.4740713746073047e-06,0.0012745256175199732,1.7770489841312906,0.07556018077027467,0.2287732080492688,1.584877350763712e-06
Plod2,10.357047693220482,3.6630214263163485e-06,0.0012804091696520055,1.4055856547764076,0.15984719823211857,0.36997525428243094,1.581792735362482e-06
Eapp,8.995689137468087,3.0120006365448577e-06,0.0012982556120734138,1.5854791000885997,0.11285752179481613,0.29857983942431476,1.5811181679679786e-06
Rhob,61.01055539154514,3.7642052233880066e-06,0.0013037241460384134,1.38238677350274,0.16685297506864005,0.3804372116835063,1.5799009615197569e-06
Cited2,1.5308143605034428,2.44305514369907e-06,0.001277966121369808,1.7861021913045485,0.07408271343352194,0.22586373089642495,1.578588637431362e-06
Nr3c1,4.796856228790976,3.4255241553194552e-06,0.0012482642620902649,1.462726217286417,0.1435423093117703,0.3469269710251314,1.5749256162234828e-06
Exosc8,3.1601204785716055,2.9981903821870918e-06,0.0012487667257481169,1.5814140811036006,0.1137833899327327,0.29981839411008493,1.568478492431712e-06
Phc3,4.440379949731334,3.188952990479068e-06,0.0012454821453083832,1.5213994766868306,0.12815962012854404,0.32327696515325366,1.563943034425274e-06
Rps17,21.876715936240032,3.0197012798327166e-06,0.001362896938528764,1.5698632110074418,0.11644693797721967,0.3034858042982285,1.5637873920319407e-06
Poglut1,1.2509766000040048,2.330140801994976e-06,0.001292217326147157,1.8215132019658347,0.06852888170502992,0.21354019202778723,1.5624068751976745e-06
Atf7ip,11.418518379681943,3.5295083493549415e-06,0.0012620456998909688,1.4269251376040637,0.1536014742467189,0.36090231111514753,1.5621968793663217e-06
Rcc2,2.4745987934851206,2.7930551852775557e-06,0.001253041310465559,1.6411259309301978,0.10077127698060742,0.27590418500683306,1.5619929633773244e-06
Nln,2.1936159415486878,2.7626621183213243e-06,0.001264421458581509,1.6450654346149518,0.09995631777203243,0.27490232587618263,1.5493605499219658e-06
Hdlbp,6.093067111554699,2.3562453067836205e-06,0.001480820758937401,1.8047334663092882,0.07111640022733605,0.22021982913088078,1.548391473120705e-06
Nav1,5.805567477699198,3.567321894453835e-06,0.0012359941143882248,1.40756315455166,0.15926046420317042,0.36908507819741093,1.5441991590768477e-06
Hgsnat,3.3349574799051562,3.037728180486172e-06,0.0012460299446427705,1.5473828184789122,0.12177096181586,0.3119474247943525,1.5368431737641676e-06
Arl6,2.3114663489871936,1.6575167750136296e-06,0.0018583841859815405,2.191696927444467,0.028401397752296935,0.11852307909990582,1.5351871880351746e-06
Rps29,51.97378231079456,2.6869289234098255e-06,0.0014304463001927653,1.6598461556226374,0.09694540578004499,0.2690388822236788,1.5320464339923456e-06
Etf1,6.934958110915232,3.7426735193654904e-06,0.0012411203226480492,1.3569864590588612,0.17478551307993329,0.3900973062615208,1.5301061688368862e-06
Gatc,3.9232342213429026,3.1345726385693155e-06,0.0012440870195720793,1.5151951890724207,0.12972298106312438,0.32582316314302373,1.5265934365795698e-06
Ube2e3,25.44611435749076,3.3131603512055035e-06,0.0013214337310420835,1.4638936477680062,0.14322300928743298,0.3467027532058777,1.5241952651361858e-06
Mcee,3.728346197778471,2.734646987092189e-06,0.0012649783081633073,1.635815039567251,0.10187830343159841,0.2783145233326644,1.518998310127672e-06
Pltp,10.269562225232097,3.077753431191775e-06,0.0013155836215024183,1.5239800438487945,0.1275136963905403,0.3220628487320336,1.5144374141746487e-06
Rfc5,1.2182154936424552,2.1943294838746956e-06,0.0013272961135596029,1.8509961484386486,0.06417010720462143,0.20435054334809255,1.513262721884866e-06
Pik3r1,12.922614237522861,4.251903430848825e-06,0.0012381461593642736,1.2365178937436085,0.2162661186171434,0.4407394068489187,1.5129042730717063e-06
Abcc5,1.7782762433296437,2.4664880421642148e-06,0.0012759448118849744,1.7359363060818565,0.08257509736009301,0.24362638363300695,1.512637134645591e-06
P4hb,3.6797549233260933,2.9537879525624167e-06,0.0012771532754245556,1.5557043280935439,0.11977841692701197,0.30849115205181626,1.5086687228313875e-06
Ufm1,10.249358774006252,3.936908764264631e-06,0.0012469396180153829,1.2988568847381352,0.1939930484443283,0.4140953425997831,1.5074410038771176e-06
Cdk8,3.6199315399957643,3.0534209244943944e-06,0.0012463650410627395,1.5266875879138386,0.1268387152965595,0.3210031480138641,1.5068348554839028e-06
Nomo1,4.638238940632141,3.3271362203689883e-06,0.0012545813220533602,1.4481099168933502,0.14758631253187335,0.353354683825025,1.5031640369634301e-06
Eftud2,1.8610962979908718,2.557622229959934e-06,0.0012549262311992867,1.6913955773515634,0.09076127642056171,0.25869868828157305,1.50185053946994e-06
Spats2l,4.297722857731488,3.285521204754064e-06,0.001250645947825303,1.4569403321479226,0.14513285154428246,0.34952923570184785,1.4998946169901766e-06
Haus1,1.3682590308327756,2.3177169091401497e-06,0.0013049588338958874,1.7854500179448822,0.07418835172918622,0.2259859346565592,1.4970564390356994e-06
Chchd3,8.21012484247431,3.724161566671532e-06,0.001252372495352437,1.3389949587947196,0.18057231405540253,0.39728713529625437,1.4929996050447082e-06
Wdr19,4.836029935947218,3.2810363008725735e-06,0.0012391833055661221,1.4538417857542636,0.14599017553785243,0.3509858454577945,1.4919213202220045e-06
Slmap,4.583852877862556,3.2759013805838443e-06,0.0012378582435454046,1.45278894343439,0.14628236273455208,0.3510547333049502,1.4893072120770016e-06
Cldn12,4.64914957970337,3.328232062397795e-06,0.0012418328557919035,1.4355822898500432,0.15112123716389506,0.3578971813993677,1.4851960062744686e-06
Ckap2,2.7570027802852475,2.6861493660854975e-06,0.0012913568164051063,1.6275656730575898,0.10361701274202113,0.28112198982158104,1.4803508348447453e-06
Rngtt,1.9196356224684683,2.478775041710441e-06,0.001256609027253538,1.706490093871799,0.08791686913656534,0.25292625604043845,1.4798437822739955e-06
Pigx,1.7259676766395828,2.353073307905834e-06,0.0013227776613811367,1.7601547494506808,0.07838157195716346,0.23516827798188866,1.4791919099002282e-06
Aga,2.3864647137818884,2.6834339006311634e-06,0.0012494481824792576,1.6263548333669489,0.10387419326756385,0.28135430464454786,1.4778916566690498e-06
Rps3a,18.537081913957948,3.109909669105172e-06,0.001341588917581777,1.4918032355655564,0.13575073548357122,0.3353777250324548,1.4755457341367986e-06
Trib2,8.464419217453552,3.5315412905416793e-06,0.0012714773065433413,1.3767732084009003,0.1685823765183453,0.3822449292760407,1.474977415501071e-06
Vta1,5.856610566895848,3.499019374172122e-06,0.001236949952254292,1.383290424332317,0.16657583295552114,0.3799468142152386,1.4705580394949752e-06
Dnttip1,2.129715537070631,2.6177187947488798e-06,0.0012804933657960906,1.6380498643613188,0.101411292258436,0.27740836961847415,1.457756394412284e-06
Pde8a,3.7823897361676115,3.092077640214223e-06,0.0012449851096406586,1.4843698043959408,0.13771084088760266,0.33803759739931977,1.456476771783411e-06
Saal1,2.7319116769417886,2.7377328531699027e-06,0.0012798858835696358,1.596780421209821,0.11031466168993369,0.2938143896976268,1.4562738543298856e-06
Insm1,1.4640561388377356,1.4280145071638993e-06,0.003278755812887394,2.3140685358794477,0.020663963005473716,0.09576440690348985,1.454855291768023e-06
Mier1,2.374127838523325,2.7043691235847308e-06,0.001257748732107892,1.605590974970386,0.10836380973080305,0.2899489699178218,1.4540809439734606e-06
Hspb1,1.687938920138985,1.9367952989488606e-06,0.0014448659128043276,1.9443423427515654,0.0518541817401023,0.1783544903187656,1.4501095365253669e-06
Nbn,3.431333257486062,2.917137433088466e-06,0.0012685064900006893,1.5306217583753112,0.125862901015099,0.319061151144694,1.4472679368685796e-06
Galnt1,4.040848562841169,3.1403776878898328e-06,0.0012496084516302327,1.464463723242718,0.14306728799613583,0.3465998959684779,1.445112537231555e-06
Psmd8,5.609702474675515,3.254019388472343e-06,0.0012599432714878362,1.4299179932136974,0.15274055714759552,0.35978364403908414,1.444649839383456e-06
Dzip1,3.7927167426450574,2.993985263938674e-06,0.0012429215442067525,1.5034054009580187,0.13273453469204685,0.32992319179241203,1.441864844951367e-06
Arpc1a,4.730834735109852,3.0810951514793685e-06,0.0012839103955004667,1.478100404834206,0.1393809057604555,0.3406755630220629,1.4409019318755572e-06
Lgals1,10.852492287769147,2.6007484778566357e-06,0.001402646889718522,1.6328187813870454,0.10250711579723334,0.2796562223309548,1.4391905236563831e-06
Hopx,51.73764177641358,3.932970040123784e-06,0.001281990443668246,1.2545610010388704,0.20963816823573034,0.4321228504845593,1.4331458384456689e-06
Vldlr,1.33482811181554,1.4558044657949494e-06,0.003131606147201656,2.2638314689517594,0.02358448223133609,0.10402319900593626,1.4308662362431313e-06
Dync1li1,6.49173225623014,3.4770771940539765e-06,0.0012507707921970315,1.3626020248249855,0.17300797036089788,0.38788239607194563,1.430121607491027e-06
Rpl4,22.56090776366578,3.573997873736153e-06,0.001287278242695042,1.3373385359573768,0.1811121575403032,0.398121590111934,1.429542930548677e-06
Ppp2r2a,6.006922405104893,3.426501503181222e-06,0.0012516502953721174,1.3748207513360715,0.16918702303415434,0.3829068225564114,1.4285321038159319e-06
Ublcp1,3.8064942773272725,2.7505620550690028e-06,0.0013001915591844897,1.5690924484665492,0.11662639911685649,0.3036619621595502,1.4237173417028556e-06
Cap1,21.151781073529687,4.7013598290873455e-06,0.00123727834208965,1.107851539807389,0.2679259371450249,0.4979485692780335,1.4236446796051078e-06
Fam84a,1.4032527044556322,1.424073821836995e-06,0.003190523042505443,2.2898543452210673,0.022029761565782277,0.10019777140098002,1.4228518781198858e-06
Dock10,1.935655486896707,2.177531868233375e-06,0.0014087644602766266,1.796157436181119,0.0724694819151413,0.22238504675914536,1.42169840223638e-06
Ppp2r3c,3.6225386335754584,3.0262462438880578e-06,0.0012576751015841727,1.4781655521365158,0.1393634717836554,0.3406755630220629,1.415251345631365e-06
Ppp3r1,9.467613144545902,2.7285150686594294e-06,0.0013212233487589578,1.5711957493438213,0.11613718712937314,0.30321290961741354,1.4140592429032079e-06
Arhgef40,2.429274632692452,2.169256490801216e-06,0.0013219834682343236,1.794359308054386,0.07275583743311607,0.222928546929698,1.4139958181766407e-06
Cebpz,4.641312864153508,3.1921414235831796e-06,0.001244489729976354,1.4268326703200547,0.15362813178145615,0.36090231111514753,1.412874790713839e-06
Rpl36al,52.688169188284746,3.6321040935463666e-06,0.0012914383848462727,1.3140744247584848,0.18882115982523995,0.4083232569587139,1.4128735396161507e-06
Pnma2,6.544955821153983,3.401793379473227e-06,0.0012612510445258974,1.3693437019846468,0.170891863347714,0.3850570435828874,1.4099580658607844e-06
Adipor1,13.892221964896823,3.6339276744871874e-06,0.0012647338474265238,1.3090618072681017,0.19051341518514964,0.41078824107042444,1.404084230728833e-06
Eif2s1,7.846731356458757,3.796252907794918e-06,0.0012361241728869599,1.2694106223221744,0.20429464958263122,0.4268816950317588,1.4034461052310613e-06
Topors,5.764527041078879,3.341622543955639e-06,0.0012477868131970237,1.3811910622210088,0.16722022216070842,0.38099077040113766,1.4004257053248786e-06
Exoc4,4.062739855866062,3.1291552586607036e-06,0.0012539765041257608,1.4368364873241237,0.15076446007096628,0.3576055887463989,1.3974672911739242e-06
Sap30bp,1.8744595848097245,2.491329267745538e-06,0.0012896254489333384,1.6441285906530039,0.10014964336577012,0.27499107411053547,1.3968419882607146e-06
Slc25a32,1.2257081601380435,2.2296349568703454e-06,0.0012981348158589776,1.7572897161467005,0.0788684397777794,0.23633508973057535,1.396803406782501e-06
Ganab,8.077720651610173,3.4597812119682828e-06,0.0012513650903175628,1.345428899450826,0.1784867678211416,0.39490278012324853,1.3960556553695533e-06
Ube3a,6.14094925596523,3.4129276907952473e-06,0.0012389109162540513,1.354971472081835,0.1754266463359706,0.39075024839255984,1.392818306746291e-06
Slc38a1,2.1296267379405447,2.200795941885288e-06,0.0014030081373795611,1.7670830895292546,0.07721431410812993,0.23295940971623952,1.3924870423091592e-06
Cdc27,5.853140259100796,3.438794628689694e-06,0.0012343102822536499,1.34793166406147,0.17768036272802312,0.3939729013476847,1.3911081401313532e-06
Rad23b,4.256502769339106,3.195047971241551e-06,0.0012429553542132564,1.4069278238756422,0.1594487920562515,0.36933238931833967,1.3821221725320689e-06
Ykt6,1.4498093450215788,2.3073188592844818e-06,0.0012864983534083242,1.7094562581035022,0.08736646761128825,0.2519347690609075,1.381419240084667e-06
Spry1,4.121390545745938,2.8837556909840717e-06,0.0012863643250516285,1.4974220898011918,0.13428346401057176,0.33242352069256786,1.3793241530007512e-06
Golph3,6.793580714325306,3.550859856422453e-06,0.0012438615349935009,1.3105717721897825,0.1900024811956107,0.4102981269416327,1.373829331847598e-06
Gnptab,7.693599416730932,3.188291475112219e-06,0.0012760694398934683,1.4017883271609035,0.16097846518998382,0.3711902688862828,1.372251547690427e-06
Sacs,4.169114620584735,2.8451059070515263e-06,0.0012898351139110605,1.5028699248066937,0.13287258989121725,0.3301323032930325,1.3693835519600626e-06
Vrk1,2.105915552983559,2.38288325219893e-06,0.0013168668878389758,1.6635860137122416,0.09619518881869023,0.2676849754309189,1.3639051941860605e-06
Usp2,2.4606977761491544,2.497421962162741e-06,0.0012793487671722047,1.6174314334383004,0.10578518515663098,0.2850426512010981,1.3613201150547025e-06
Uba1,12.484108915811769,3.4128750472606055e-06,0.0012799686736983762,1.3350849449017947,0.1818485462765519,0.3991923401268306,1.3611153205242482e-06
Tprkb,2.492357166811183,2.6529587023124092e-06,0.0012680498875861093,1.557209131410016,0.11942084108408049,0.3080886595519346,1.3565222178346907e-06
Dimt1,4.4738148879845046,3.119284492162543e-06,0.0012502397776959653,1.4100906144009957,0.15851292826680952,0.3680000556880576,1.3542439614503998e-06
Aida,5.77184452055861,3.2828103933921056e-06,0.0012512989142260298,1.3652615087667743,0.17217087219657712,0.38680002920640183,1.3542036111119044e-06
Tmem223,2.070792709050507,2.257461594717852e-06,0.0012807576802000885,1.710715964376491,0.08713355918018578,0.25161870250051765,1.35279984677317e-06
Snx6,8.796554742125085,3.7214097047319196e-06,0.0012470367091657975,1.2526629393403514,0.21032839882769316,0.43322398539612045,1.3519416531046597e-06
Hnrnpa3,10.080775141653143,3.4107640855006143e-06,0.0012708631316170574,1.330396287542666,0.18338773711286438,0.4015295910629333,1.3516259260267844e-06
Sfpq,15.28758843557451,3.968093761482734e-06,0.0012472806478114325,1.1926622099709414,0.23300169131340764,0.4601116487210013,1.3377903197254393e-06
Hnrnpl,4.205859690124535,3.0312929439006023e-06,0.001245542726388512,1.4236400287560087,0.15455070218291594,0.3623743388601346,1.3363229535999542e-06
Gtf2h3,4.426726609083017,2.336530739631528e-06,0.0013247793699619802,1.660734179917263,0.09676684552886214,0.26890904599532184,1.3327444886612458e-06
Recql,1.652035932137159,2.285678820299108e-06,0.0012748649319152333,1.6833909609943076,0.09229943192874653,0.2612376894441915,1.332468847395031e-06
Ccnc,5.1275630794295655,3.297250238404535e-06,0.0012422591150095953,1.3471217137226978,0.17794103592832144,0.3944080456021665,1.332267920662736e-06
Grina,10.444207505995386,2.896073629692314e-06,0.0013100729400871989,1.4629948687809018,0.14346878301314092,0.34688621232482175,1.331652192981001e-06
Edf1,10.44463313773705,2.962873135846172e-06,0.0013032216074500037,1.4406560522906136,0.14968187646035494,0.3559996635038936,1.3289979673532585e-06
Dhx15,10.223397227324888,3.923702865734491e-06,0.001237884041722227,1.1958111320113725,0.23177027079606782,0.4589273668410024,1.3272162076443608e-06
Cul1,6.653443456328395,3.5205413859301287e-06,0.0012404686491469437,1.2835846830055326,0.19928731191885785,0.4204124478177973,1.3248657430545194e-06
Rab22a,6.1248885834304705,3.4586345884543285e-06,0.0012374961043605801,1.299603470154653,0.193736909725169,0.4140953425997831,1.32430998741663e-06
Tmem189,2.491274631595899,1.719306366302926e-06,0.0017219454579420388,1.9676073713918976,0.04911323093327911,0.1720086955226171,1.3143230600979745e-06
Tmem50a,13.318170572532791,3.7937149155437115e-06,0.0012391353945540818,1.213425855382008,0.2249670460374954,0.4515379698631493,1.3099914754021236e-06
C2cd2,3.2209453658068368,2.6742443500196697e-06,0.0012991179250172256,1.519091656343133,0.12873942663074361,0.3240718625959755,1.3086646711308942e-06
Denr,1.5282393177578486,2.3303053958795625e-06,0.0012682372992061494,1.6411480872743125,0.10076667877023844,0.27590418500683306,1.3032039789512342e-06
Lrp11,2.363860766715322,2.2458120115437225e-06,0.0012840730799974045,1.6791156894397927,0.09312949905088551,0.26311019649943684,1.3022617656793034e-06
Gmps,6.368870177955012,3.2473380516819973e-06,0.0012586896753911392,1.3389014421311922,0.1806027601322241,0.39728713529625437,1.301843204654791e-06
Nae1,5.59630220319898,3.1250307180530514e-06,0.0012489661454316186,1.3731127605426907,0.16971729468080643,0.3835969222531557,1.300403051297631e-06
Atp11a,1.4830938507641718,2.253962067976988e-06,0.0012592973479018743,1.6710046558358556,0.09472075819055159,0.26513165346837764,1.299495728815776e-06
Tra2b,5.925721646906071,3.159270416053852e-06,0.0012636506916717633,1.3620968104317606,0.17316733478718171,0.3880418827112469,1.298843666824459e-06
Ptbp1,1.3490703294940758,2.2108592722976765e-06,0.001279960984755837,1.6894608552641925,0.09113114735941301,0.25878459961605416,1.2979105205017581e-06
Ptpra,21.605980751252762,4.5114471316753916e-06,0.0012298742360648978,1.0644268519198932,0.2871353749320562,0.5156476284347457,1.2977041217234482e-06
Sars,9.39191092057598,3.5116796285881653e-06,0.0012559727852487477,1.2667731613771096,0.20523641128305525,0.42780296556856123,1.2949536677128918e-06
Rplp2,49.358266238978395,2.991276304230127e-06,0.0013416684893722466,1.4063875314699046,0.15960908070319402,0.36956383966148026,1.2931602424995103e-06
Smc6,1.5528142192823742,2.1633270719663127e-06,0.0013279811910012272,1.7065047002317884,0.0879141519445117,0.25292625604043845,1.2915194249597125e-06
Slbp,5.6998123254250235,3.2570474263724596e-06,0.0012539117347761274,1.3297401176263763,0.18360391199584492,0.40172378457418245,1.2900267687257711e-06
Calr,37.55492170557387,3.895413747658206e-06,0.0012693174470343317,1.1767668654836145,0.2392885711390711,0.4666851330084082,1.2892885931087725e-06
Trim33,6.597177006477732,3.3446405975827895e-06,0.0012347309014051442,1.3012464986914731,0.19317409378846806,0.4140953425997831,1.28066172774774e-06
H2afy,10.213594228398916,3.1878981557214436e-06,0.0012884861503257958,1.3415404070731836,0.17974505972151,0.39666722038056373,1.280176016455167e-06
Purb,3.7163429855781707,2.937546583504379e-06,0.0012537472113102253,1.4113076939352587,0.15815390682964658,0.36797307135367874,1.2754356150041939e-06
Creb3l2,2.7247493464565715,2.6383392229801967e-06,0.001242506999442483,1.5071427279393634,0.13177407664451263,0.32887113624855535,1.2742498842384643e-06
Taf1d,2.744583354491659,2.6027147183345364e-06,0.0012819426488829108,1.5198444619089584,0.12855007153445208,0.3239260925457979,1.2741695775777958e-06
Ifit3,8.018958182479775,3.557861318430022e-06,0.0012386818453210882,1.2408931816630573,0.2146452118963902,0.4388971233232133,1.2724237935039034e-06
Tnfrsf10b,1.2447333557831048,1.472532996240537e-06,0.0021494190233522746,2.101120755384162,0.03563036737093799,0.13744745371448167,1.2691221493791688e-06
Actg1,85.5188191178809,3.7889627152686535e-06,0.001278483742812195,1.1829405942819242,0.23683269185725064,0.4633716010067397,1.2657809970964697e-06
Bpgm,3.6860611241086545,2.9120313968373367e-06,0.0012546669002182632,1.4093651567837138,0.15872722142277773,0.368218283270271,1.2635148469867994e-06
Fam98a,3.361652637306846,2.8322936870271203e-06,0.0012572600955158015,1.4334000581535347,0.1517435417985909,0.35840044864620896,1.262159157754289e-06
Cxcl16,3.6505390444695,2.6356812533684895e-06,0.0012846625081787872,1.498484178862816,0.13400750013544022,0.33214328576079555,1.2616334650173575e-06
Pcnxl2,2.018944546066606,2.4745393193669476e-06,0.0012570432311200218,1.5544263304415582,0.12008275660895015,0.3091449268124444,1.2616138707800454e-06
Tpd52l2,4.358598893794931,3.007152490802635e-06,0.0012471131890708744,1.379595523961977,0.16771121637606023,0.3812154231503445,1.2594842856042323e-06
Nt5c3,1.871444614787181,2.414266631241309e-06,0.0012716216324927575,1.576383285818924,0.11493749796048494,0.3013479068582821,1.2576683120247805e-06
Cks2,3.897776218166917,2.1419888682489915e-06,0.0014472664814058917,1.6898274126344317,0.09106097776756977,0.25878459961605416,1.2574793528168526e-06
Mrps24,10.947092537030601,3.108138931132981e-06,0.0012881418796788558,1.3468545769761617,0.17802707321811473,0.39445593276919955,1.2556928140022852e-06
Bcl2l13,3.0645890345304587,2.681978413049459e-06,0.0012492470508224456,1.4771786369163913,0.1396277587284878,0.3411018112273752,1.2527949600327478e-06
Psme1,21.588145598970247,3.197120968487145e-06,0.0013061203091918037,1.3209244134060263,0.1865265685794093,0.4057372084207136,1.2524886467269963e-06
Prkar1a,18.571680699075014,4.449734792491293e-06,0.0012290050287573776,1.0463869666326497,0.2953824077334063,0.5234616093043573,1.2508879259126222e-06
Pfkp,7.816005389493853,3.0635080878184814e-06,0.0012694323624637496,1.3550402607344123,0.1754047301160927,0.39075024839255984,1.250219909166804e-06
Set,19.691677477330966,3.5587119507443915e-06,0.0012770108000958308,1.2239344716738503,0.22097694828816294,0.4458869075214679,1.2483081793812276e-06
Brd2,1.4928527569735386,2.1760109494743154e-06,0.001320761182539863,1.6645232877700311,0.09600790120141307,0.26740690225434527,1.2464786662830422e-06
Hnrpll,2.8684496770623786,2.7294052806321256e-06,0.0012470588645973216,1.4543149589494986,0.14585900501393081,0.3508874806213588,1.2414212086357725e-06
Map4k3,5.279879394269516,3.1043890152285692e-06,0.0012512360829501027,1.3348504720166392,0.18192529058377283,0.3991923401268306,1.2380855996724504e-06
Vat1l,1.6846297070104486,1.8404622447218432e-06,0.0015217901976459106,1.823533896019814,0.06822256813329892,0.21282168563407317,1.236761404383158e-06
Ecm2,1.2267228430394075,1.3677817723892426e-06,0.0030429568769570463,2.1599830958761213,0.03077397820272425,0.12468450996497542,1.2367311775470252e-06
Ergic1,1.5452773893914808,2.246838825346615e-06,0.0012972855162333267,1.625132302341849,0.10413437133592257,0.2817103938658939,1.2362042714260811e-06
Zbtb1,3.584807837279596,2.859745812948199e-06,0.0012445461499611655,1.4051317814494069,0.15998209505835204,0.370007701528988,1.234807460333676e-06
Srf,1.409802997277976,2.140543407758521e-06,0.0012852389542955755,1.671575756678401,0.0946080086395721,0.26513165346837764,1.234105513684875e-06
Rbm12,3.307534074483201,2.7669716692166443e-06,0.0012594434350325454,1.431812076690349,0.15219761011091748,0.3592579707191114,1.230177861097717e-06
Ube2v2,4.351239315197821,3.0350603580702037e-06,0.0012368044139566472,1.3489696146529004,0.1773467260590217,0.39351817938866646,1.2293062782535213e-06
Arf4,18.297761647691882,2.9775351528320327e-06,0.0013224054976910364,1.3644010053162021,0.17244139167901162,0.3869817448163157,1.2276660943422383e-06
Cbx5,21.066483538366235,4.486003489699467e-06,0.001227377919832641,1.0261460339785584,0.3048227543851738,0.5329872640022421,1.2259492477183667e-06
Pcdh1,1.2174526021872674,1.9041538047721098e-06,0.001421852865405219,1.7792552156902846,0.07519792960328293,0.22790184407490005,1.2229468954162474e-06
Lap3,11.236774116816715,3.546318889850613e-06,0.001260407395458929,1.2083165683594104,0.2269255178412285,0.4535578269452149,1.217690063196389e-06
Mbnl1,7.48262188005213,3.3468090952964403e-06,0.0012364870343193274,1.251172158913878,0.210871673461281,0.433789107839369,1.2139591367835543e-06
Rock1,3.7104387145525513,2.6022400034968308e-06,0.0012909843924971151,1.4722920880224744,0.14094201893700511,0.3429001935344214,1.2096051273044777e-06
