Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),5/46,0.0019749974579045,0.0579719842055519,0,0,6.182231770504234,38.49792053167598,ANXA1;HP;ADAM9;ECT2;AQP1
GO_Biological_Process_2023,Protein Sumoylation (GO:0016925),5/46,0.0019749974579045,0.0579719842055519,0,0,6.182231770504234,38.49792053167598,IFIH1;EGR2;UBA2;SMC5;SENP1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),7/91,0.0020483214199614,0.0594251388698122,0,0,4.237196180555555,26.2313571747402,DUSP10;CDK6;MAGED1;MYC;LAMC1;EGFR;VEGFA
GO_Biological_Process_2023,Hyaluronan Metabolic Process (GO:0030212),3/14,0.0022991428029699,0.0629307616643968,0,0,13.775538894095597,83.68941452089376,TNFAIP6;HAS2;CD44
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),3/14,0.0022991428029699,0.0629307616643968,0,0,13.775538894095597,83.68941452089376,IGFBP5;SERPINE1;TPM1
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),3/14,0.0022991428029699,0.0629307616643968,0,0,13.775538894095597,83.68941452089376,XBP1;HIF1A;VEGFA
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),7/93,0.0023193378127047,0.0629307616643968,0,0,4.1382328003875966,25.10447986703664,SEMA5A;SPARC;STAT1;CAV1;PROX1;HIF1A;VEGFA
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),7/93,0.0023193378127047,0.0629307616643968,0,0,4.1382328003875966,25.10447986703664,RPL7A;RPL12;RPLP0;RPL36;RPL35;RPSA;RPL28
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),4/29,0.0023204930152803,0.0629307616643968,0,0,8.09674418604651,49.11465274725016,DUSP10;PTPRZ1;PTPN12;DUSP6
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),6/70,0.0024569594185215,0.0647335237185318,0,0,4.759334415584416,28.598034758675503,SPARC;DUSP10;CDK6;MAGED1;STAT1;CAV1
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),7/94,0.0024648035083208,0.0647335237185318,0,0,4.090457375478927,24.565827470041064,SOCS2;XBP1;CAV1;LMO2;RDX;TRIM24;ATP1A1
GO_Biological_Process_2023,Peptidyl-Lysine Modification (GO:0018205),7/94,0.0024648035083208,0.0647335237185318,0,0,4.090457375478927,24.565827470041064,IFIH1;EGR2;USPL1;LOX;UBA2;SMC5;SENP1
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),4/30,0.0026367035377365,0.0685268263192992,0,0,7.78493341284039,46.22869245896184,IQGAP1;PTPN12;EGFR;ZFP36L2
